id,problem_id,ground_truth,seed,arm,episode_status,success,verified_outcome,predicted_status,provider_calls,accounted_cost_usd,provider_reported_cost_usd,accounting_margin_usd,uncertain_calls,transport_errors,wall_latency_ms,total_tokens,generated_usage_complete,provider_attempt_usage_complete,known_generated_token_subtotal,generated_candidates,evaluated_candidates,unevaluated_candidates,solver_calls,rounds,error
7b3413ab49cc5bf4f7d3,linear-sat-0242,sat,17,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.004363,0.00435291,1.0089999999999925e-05,0,0,274813.71704116464,42447,True,True,42447,16,16,0,1,4,
7b3a47415b96116baa20,linear-sat-0031,sat,43,multi_no_feedback,stopped,0,,,12,0.002829,0.00282242,6.579999999999954e-06,0,0,162602.92452853173,,False,False,,,,,,,StudyStopped
7b3a5b6dfce41ba60c51,linear-unsat-0167,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6.4e-05,6.324e-05,7.599999999999995e-07,0,0,1931.1974830925465,1668,True,True,1668,4,1,3,1,1,
7b76f1563680ccea49d8,linear-sat-0220,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000528,0.00052596,2.040000000000028e-06,0,0,28884.29580349475,5252,True,True,5252,4,1,3,1,1,
7b839a1fede08cc6f3e1,linear-sat-0214,sat,29,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004576,0.004571119999999998,4.880000000002244e-06,0,0,291508.9089674875,43144,True,True,43144,16,16,0,0,4,
7bb4e20cba78320dab9e,linear-sat-0292,sat,43,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000348,0.00034591,2.090000000000002e-06,0,0,25163.911852054298,3547,True,True,3547,4,1,3,1,1,
7c38f44c985ea8f77245,linear-sat-0028,sat,43,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.003434,0.003424660000000001,9.339999999999175e-06,0,0,182171.6206530109,35802,True,True,35802,16,16,0,5,4,
7cc4603ccb79f0066069,linear-sat-0261,sat,17,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004508,0.0044943199999999996,1.3680000000000289e-05,0,0,220066.0535339266,40584,True,True,40584,16,16,0,0,4,
7ce9351be51616624255,linear-sat-0054,sat,29,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.004556,0.0045499999999999985,6.000000000001664e-06,0,0,284816.0572182387,42440,True,True,42440,16,16,0,0,4,
7cec2e4df74aade08453,linear-unsat-0176,unsat,17,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8e-05,7.62e-05,3.800000000000011e-06,0,0,1909.4277704134583,2100,True,True,2100,4,1,3,1,1,
7d87e389dc30fa067c9d,linear-sat-0230,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000291,0.00028876,2.2400000000000328e-06,0,0,15194.857123307884,2972,True,True,2972,4,1,3,1,1,
7dce80e186455ccbc5c2,linear-sat-0292,sat,29,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000343,0.00034123,1.770000000000005e-06,0,0,19760.04788186401,3511,True,True,3511,4,1,3,1,1,
7e359cc73ef6467a2496,linear-unsat-0026,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.332e-05,2.6800000000000082e-06,0,0,2453.137306496501,2004,True,True,2004,4,1,3,1,1,
7ed0adb53079a3a84f39,linear-unsat-0166,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.975e-05,2.499999999999993e-07,0,0,1989.1437320038676,1555,True,True,1555,4,1,3,1,1,
7ee3e44c166c8912d26b,linear-sat-0242,sat,29,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004019,0.004010089999999999,8.910000000000862e-06,0,0,244817.22073629498,39813,True,True,39813,16,16,0,4,4,
7ee924cce0221195d283,linear-sat-0137,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000856,0.00085414,1.8600000000000127e-06,0,0,56744.451673701406,7518,True,True,7518,4,1,3,1,1,
7f6babcbb78412fe81e2,linear-sat-0261,sat,43,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004508,0.0044943199999999996,1.3680000000000289e-05,0,0,330266.68119151145,40584,True,True,40584,16,16,0,0,4,
7f7847a70d27a94d5a9a,linear-unsat-0176,unsat,29,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8e-05,7.62e-05,3.800000000000011e-06,0,0,2590.328834950924,2100,True,True,2100,4,1,3,1,1,
801e7ae88673866801f1,linear-sat-0280,sat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.001034,0.00103197,2.0300000000000873e-06,0,0,57609.4354307279,9329,True,True,9329,4,1,3,1,1,
806d921a2343b13f204d,linear-unsat-0146,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.2e-05,7.048e-05,1.519999999999999e-06,0,0,2062.70500831306,1896,True,True,1896,4,1,3,1,1,
80702e271d0e8326202e,linear-unsat-0146,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.8e-05,1.749e-05,5.100000000000002e-07,0,0,538.9411458745599,473,True,True,473,1,1,0,1,1,
80797bed615f042633d3,linear-unsat-0168,unsat,43,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,7.2e-05,6.816e-05,3.840000000000004e-06,0,0,2030.230495147407,1792,True,True,1792,4,1,3,1,1,
80881dd20d8427af36b1,linear-sat-0031,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000287,0.0002864,5.999999999999604e-07,0,0,14219.717205502093,2720,True,True,2720,1,1,0,0,1,
80ff860cc00deee6f1e0,linear-unsat-0168,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.1e-05,6.777e-05,3.230000000000008e-06,0,0,2109.517915174365,1789,True,True,1789,4,1,3,1,1,
814963c1938b7e9fd931,linear-unsat-0148,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.332e-05,2.6800000000000082e-06,0,0,1978.535506874323,2004,True,True,2004,4,1,3,1,1,
81e4fbcb517c1729d223,linear-sat-0159,sat,29,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004592,0.0045824,9.599999999999366e-06,0,0,303957.7835435048,43520,True,True,43520,16,16,0,0,4,
81eb2a865e583c04b197,linear-sat-0121,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,8,0.002126,0.0021221599999999997,3.84000000000018e-06,0,0,90680.38571439683,18632,True,True,18632,8,7,1,2,2,
820d6e5cc6b9b8759330,linear-unsat-0165,unsat,43,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6.3e-05,6.0179999999999996e-05,2.8200000000000035e-06,0,0,2951.2377372011542,1546,True,True,1546,4,1,3,1,1,
826da4fe99823893f438,linear-unsat-0085,unsat,17,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.715e-05,2.8500000000000015e-06,0,0,2465.039022266865,1455,True,True,1455,4,1,3,1,1,
826f58470d93796d336c,linear-unsat-0034,unsat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,2431.624894030392,1368,True,True,1368,4,1,3,1,1,
8279c63d109694ac8356,linear-unsat-0125,unsat,17,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.000102,9.994e-05,2.060000000000004e-06,0,0,2408.4823857992887,2898,True,True,2898,4,1,3,1,1,
828152d4e6d6b06a6e8a,linear-unsat-0148,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.9e-05,1.833e-05,6.700000000000021e-07,0,0,618.3624062687159,501,True,True,501,1,1,0,1,1,
837cef9d5dedbdcbfecd,linear-sat-0197,sat,43,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000288,0.0002876,4.000000000000097e-07,0,0,15038.228822872043,2760,True,True,2760,1,1,0,0,1,
83a177ed24d0b36d82cf,linear-unsat-0078,unsat,29,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.9e-05,7.607e-05,2.9300000000000007e-06,0,0,1508.5077984258533,2099,True,True,2099,4,1,3,1,1,
83d7929e20988bd2f406,linear-sat-0031,sat,43,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,unsat,16,0.004229,0.004218030000000001,1.0969999999999036e-05,0,0,206307.23778810352,40911,True,True,40911,16,16,0,6,4,
83f9d07c5102ba69dd49,linear-unsat-0010,unsat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8.4e-05,8.183000000000001e-05,2.1699999999999877e-06,0,0,1920.8877673372626,2291,True,True,2291,4,1,3,1,1,
83fb14282a7560976768,linear-sat-0233,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000457,0.00045468,2.3199999999999913e-06,0,0,31687.357044778764,4316,True,True,4316,4,1,3,1,1,
848a621016bb05160870,linear-unsat-0173,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,9.2e-05,9.008e-05,1.919999999999995e-06,0,0,2274.618035182357,2576,True,True,2576,4,1,3,1,1,
84b5da3334d248938b9f,linear-sat-0137,sat,43,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000748,0.0007471499999999999,8.500000000000478e-07,0,0,34890.49361925572,6695,True,True,6695,4,1,3,1,1,
84cbb6c0e502f67a003b,linear-unsat-0023,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.5e-05,1.484e-05,1.6000000000000016e-07,0,0,464.8431856185198,388,True,True,388,1,1,0,1,1,
851835489f53a8d9617e,linear-unsat-0044,unsat,29,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.000112,0.00011045,1.549999999999997e-06,0,0,1760.0219873711467,3225,True,True,3225,4,1,3,1,1,
85afdbe5e595771d5e96,linear-sat-0274,sat,29,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000724,0.0007223500000000001,1.6499999999999588e-06,0,0,32788.481581024826,6935,True,True,6935,4,1,3,1,1,
86b26fcb42fbe519676f,linear-sat-0068,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000553,0.0005507499999999999,2.250000000000082e-06,0,0,22955.02334088087,5615,True,True,5615,4,1,3,1,1,
86bbd43ee1575b3ee5ab,linear-unsat-0034,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,1973.1107335537672,1368,True,True,1368,4,1,3,1,1,
87a81570e3401bbb6e92,linear-sat-0184,sat,29,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000281,0.0002804,6.000000000000146e-07,0,0,16395.652134902775,2520,True,True,2520,1,1,0,0,1,
87d0c5223fd7a1ca6d92,linear-unsat-0034,unsat,43,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,2220.6495497375727,1368,True,True,1368,4,1,3,1,1,
884132188018259a2ade,linear-unsat-0023,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.988e-05,1.1999999999999885e-07,0,0,2345.0398994609714,1556,True,True,1556,4,1,3,1,1,
8841db02714b75672ca9,linear-sat-0159,sat,17,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004603,0.00459006,1.2940000000000347e-05,0,0,413052.28592734784,43782,True,True,43782,16,16,0,1,4,
88753062ee15b482c0d9,linear-sat-0061,sat,29,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000671,0.00066935,1.6500000000000672e-06,0,0,26184.46049001068,6355,True,True,6355,4,1,3,1,1,
888261d0cec14486e691,linear-sat-0263,sat,29,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004524,0.004517359999999998,6.6400000000022e-06,0,0,305480.0336929038,41352,True,True,41352,16,16,0,0,4,
8894ae48e474ef596950,linear-sat-0159,sat,43,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.00458,0.0045708300000000006,9.169999999999318e-06,0,0,182656.10682033002,43431,True,True,43431,16,16,0,1,4,
88ccc7851e619a400de0,linear-unsat-0085,unsat,43,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.715e-05,2.8500000000000015e-06,0,0,1933.036438189447,1455,True,True,1455,4,1,3,1,1,
88e90d33bc889621e1c0,linear-unsat-0173,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2.3e-05,2.252e-05,4.799999999999988e-07,0,0,497.57585022598505,644,True,True,644,1,1,0,1,1,
88ec20f2cb9ca4dcd4dc,linear-unsat-0128,unsat,17,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,0.0001,9.968e-05,3.200000000000105e-07,0,0,2367.122458294034,2896,True,True,2896,4,1,3,1,1,
88fcc1d5cf970c41ec46,linear-unsat-0166,unsat,29,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6.1e-05,6.001e-05,9.899999999999956e-07,0,0,1975.3915090113878,1557,True,True,1557,4,1,3,1,1,
8907d693cb2de33209ce,linear-unsat-0010,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8.4e-05,8.157e-05,2.4299999999999886e-06,0,0,1977.3978432640433,2289,True,True,2289,4,1,3,1,1,
898817041be8954104f4,linear-sat-0022,sat,17,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004495,0.004488390000000001,6.609999999998908e-06,0,0,231930.34763541073,41523,True,True,41523,16,16,0,2,4,
8a00ac25cd7de7713886,linear-sat-0068,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000525,0.00052319,1.8099999999999844e-06,0,0,20547.493586316705,5403,True,True,5403,4,1,3,1,1,
8a2f3b41a58b92f88d80,linear-sat-0121,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,8,0.002038,0.00203259,5.4099999999999634e-06,0,0,87280.20277898759,17943,True,True,17943,8,6,2,2,2,
8a3b2ee9f4a57114b14b,linear-sat-0057,sat,43,multi_no_feedback,stopped,0,,,5,0.001386,0.0013850300000000002,9.699999999998772e-07,0,0,86352.35236119479,,False,False,,,,,,,StudyStopped
8a6ea6c48eefbe9803f8,linear-unsat-0044,unsat,43,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2.8e-05,2.719e-05,8.100000000000007e-07,0,0,477.108315564692,803,True,True,803,1,1,0,1,1,
8a77327484bb22eef388,linear-sat-0054,sat,43,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004556,0.0045499999999999985,6.000000000001664e-06,0,0,233390.5065888539,42440,True,True,42440,16,16,0,0,4,
8a77fa422ca428c70520,linear-unsat-0145,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.927e-05,7.300000000000015e-07,0,0,1764.4862607121468,1539,True,True,1539,4,1,3,1,1,
8aa08a9829469509b537,linear-sat-0159,sat,17,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.00457,0.0045563900000000004,1.3609999999999838e-05,0,0,281815.34181162715,43523,True,True,43523,16,16,0,1,4,
8ae8bc06ff59f50a1971,linear-unsat-0023,unsat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.975e-05,2.499999999999993e-07,0,0,2054.597538895905,1555,True,True,1555,4,1,3,1,1,
8b7fe65878bd77a7d19c,linear-sat-0063,sat,17,multi_unsat_core_feedback,stopped,0,,,8,0.00226,0.00225736,2.639999999999934e-06,0,0,159880.09696174413,,False,False,,,,,,,StudyStopped
8b8b4b6ae827f33a358c,linear-sat-0214,sat,43,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004576,0.004563200000000002,1.2799999999998576e-05,0,0,227672.78126068413,42880,True,True,42880,16,16,0,0,4,
8bcef9cf4684b6b17a12,linear-unsat-0023,unsat,17,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.975e-05,2.499999999999993e-07,0,0,1930.2992951124907,1555,True,True,1555,4,1,3,1,1,
8ccb5117db57165e45d7,linear-sat-0233,sat,29,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000485,0.00048197999999999996,3.0200000000000626e-06,0,0,21553.718151524663,4526,True,True,4526,4,1,3,1,1,
8cee92066f78f7bb6857,linear-sat-0220,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000591,0.00058927,1.7300000000000258e-06,0,0,40336.612017825246,5739,True,True,5739,4,1,3,1,1,
8d150fd6a5179b119f7d,linear-sat-0137,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000799,0.0007969400000000001,2.059999999999909e-06,0,0,65202.62135658413,7078,True,True,7078,4,1,3,1,1,
8d48b4cb5c2ed65ff837,linear-sat-0028,sat,43,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.003289,0.0032815300000000004,7.469999999999439e-06,0,0,171398.29779416323,34701,True,True,34701,16,16,0,6,4,
8dc003d9e5cff48fdf95,linear-sat-0057,sat,17,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.004556,0.00455192,4.080000000000056e-06,0,0,210205.33473417163,42504,True,True,42504,16,16,0,0,4,
8e6a2e75ee5d395a40c7,linear-sat-0083,sat,43,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000334,0.00033273000000000005,1.2699999999999387e-06,0,0,17858.67581423372,3581,True,True,3581,4,1,3,1,1,
8e90a7255494a7b8b0fa,linear-unsat-0128,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.0001,9.942e-05,5.800000000000114e-07,0,0,2178.443823941052,2894,True,True,2894,4,1,3,1,1,
8ed6dbe07f7fcc14a8a8,linear-unsat-0148,unsat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.319e-05,2.8100000000000087e-06,0,0,2066.127745434642,2003,True,True,2003,4,1,3,1,1,
8f11aea769114e501bc5,linear-unsat-0167,unsat,43,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6.4e-05,6.272e-05,1.2800000000000013e-06,0,0,2052.3846857249737,1664,True,True,1664,4,1,3,1,1,
8fc646f65228041bf7b6,linear-sat-0054,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,16,0.004507,0.004504770000000002,2.229999999998032e-06,0,0,178112.2982064262,41889,True,True,41889,16,16,0,1,4,
900c236eb8e0b70a0d08,linear-unsat-0044,unsat,17,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,0.000112,0.00011071,1.2899999999999961e-06,0,0,1961.0261851921678,3227,True,True,3227,4,1,3,1,1,
9095c223612ea5b82f35,linear-sat-0205,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,8,0.002248,0.0022418100000000003,6.189999999999668e-06,0,0,128514.95880167931,20217,True,True,20217,8,8,0,1,2,
91016540df10dfe47a39,linear-unsat-0056,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.9e-05,1.859e-05,4.1000000000000116e-07,0,0,573.4212938696146,503,True,True,503,1,1,0,1,1,
913fe2fde63605321b8c,linear-sat-0192,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000978,0.0009756699999999999,2.3300000000000404e-06,0,0,72771.5023867786,8539,True,True,8539,4,3,1,1,1,
91b03db3617a70adb4f8,linear-unsat-0010,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2.1e-05,2.036e-05,6.399999999999973e-07,0,0,532.4522070586681,572,True,True,572,1,1,0,1,1,
91fe1f5b92ba6ae465a7,linear-unsat-0053,unsat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,9.2e-05,9.025e-05,1.7500000000000019e-06,0,0,1795.7826657220721,2565,True,True,2565,4,1,3,1,1,
930153fb1ad2fcf5b31b,linear-unsat-0034,unsat,43,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.4e-05,1.366e-05,3.4000000000000013e-07,0,0,511.5350391715765,342,True,True,342,1,1,0,1,1,
9309cd8a2b80eae6009c,linear-unsat-0034,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,2010.3819714859128,1368,True,True,1368,4,1,3,1,1,
93351584bbf0613383d4,linear-unsat-0145,unsat,17,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.94e-05,6.00000000000001e-07,0,0,2268.1183516979218,1540,True,True,1540,4,1,3,1,1,
934f4f4e42f3ce36f061,linear-sat-0197,sat,43,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004429,0.00441894,1.0060000000000104e-05,0,0,267692.89361685514,42958,True,True,42958,16,16,0,1,4,
9377972cb266d453faee,linear-sat-0083,sat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000375,0.00037238,2.6199999999999986e-06,0,0,21050.05977395922,3886,True,True,3886,4,1,3,1,1,
93c6f7270f7ff7c0f00c,linear-sat-0156,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000324,0.00032104000000000003,2.9599999999999852e-06,0,0,17663.136477582157,3288,True,True,3288,4,1,3,1,1,
943fa01e6e1a72d2696b,linear-unsat-0026,unsat,17,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.332e-05,2.6800000000000082e-06,0,0,2329.8875484615564,2004,True,True,2004,4,1,3,1,1,
94686055c5f817d03894,linear-sat-0054,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000284,0.00028388,1.1999999999999207e-07,0,0,14626.941977068782,2636,True,True,2636,1,1,0,0,1,
954bc85080aefc5cbd75,linear-sat-0156,sat,29,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000394,0.00039202,1.9800000000000048e-06,0,0,18767.221476882696,3834,True,True,3834,4,1,3,1,1,
95644342958623aff2b6,linear-unsat-0165,unsat,43,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.5e-05,1.446e-05,5.399999999999999e-07,0,0,665.3398061171174,382,True,True,382,1,1,0,1,1,
956dfc7e59f7727a433e,linear-sat-0220,sat,29,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000654,0.0006523200000000001,1.679999999999889e-06,0,0,38794.661078602076,6224,True,True,6224,4,1,3,1,1,
95b1c3136de704a69a1e,linear-sat-0233,sat,17,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000495,0.00049212,2.8800000000000266e-06,0,0,20758.78997799009,4604,True,True,4604,4,2,2,2,1,
95d532beb6c731760b61,linear-sat-0292,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000377,0.00037476999999999996,2.230000000000038e-06,0,0,15330.561141483486,3769,True,True,3769,4,1,3,1,1,
96ccffec93a0d6db349f,linear-sat-0244,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,8,0.00257,0.00187899,0.0006910099999999997,1,1,172792.95071866363,,False,False,16263,8,8,0,1,2,
979a59c2b27159557fcc,linear-sat-0230,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.00022,0.00021739,2.610000000000004e-06,0,0,10493.178974837065,2423,True,True,2423,4,1,3,1,1,
97cad60f60fbaa171677,linear-unsat-0078,unsat,17,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,8e-05,7.62e-05,3.800000000000011e-06,0,0,3657.168682664633,2100,True,True,2100,4,1,3,1,1,
9842b0b7114abffc10a6,linear-sat-0031,sat,17,multi_no_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.004382,0.00437232,9.679999999999758e-06,0,0,246970.60139849782,41904,True,True,41904,16,16,0,5,4,
98e1257b37e76a6d2a16,linear-sat-0280,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.001008,0.00100623,1.7699999999998967e-06,0,0,109118.31314954907,9131,True,True,9131,4,1,3,1,1,
997d84174d8a23226228,linear-unsat-0044,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2.8e-05,2.745e-05,5.499999999999998e-07,0,0,476.4392217621207,805,True,True,805,1,1,0,1,1,
99816d7d58f196d94024,linear-sat-0280,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.001031,0.0010295,1.4999999999999823e-06,0,0,63454.21826466918,9310,True,True,9310,4,2,2,1,1,
99de15e186f43efd702d,linear-sat-0061,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000761,0.00075931,1.689999999999938e-06,0,0,86753.1649377197,7047,True,True,7047,4,1,3,1,1,
9a37442648b9bc9f7d48,linear-sat-0220,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000665,0.00066194,3.060000000000042e-06,0,0,30623.559270985425,6298,True,True,6298,4,1,3,1,1,
9aa45c8231f03a92e258,linear-sat-0022,sat,17,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.00451,0.00450608,3.920000000000139e-06,0,0,257227.07734443247,41456,True,True,41456,16,16,0,1,4,
9ac0d0fe1dcf7fa3e7fa,linear-unsat-0010,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8.4e-05,8.157e-05,2.4299999999999886e-06,0,0,2414.341287687421,2289,True,True,2289,4,1,3,1,1,
9b4066f77c2b5cfc5fde,linear-sat-0068,sat,17,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.00017,0.00016931,6.900000000000222e-07,0,0,10688.442007638514,1647,True,True,1647,1,1,0,1,1,
9b80b3eab68bc2a0f811,linear-sat-0205,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,8,0.002235,0.00222972,5.279999999999868e-06,0,0,97326.59143395722,20124,True,True,20124,8,7,1,1,2,
9c1f3855474d51d30793,linear-sat-0068,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000675,0.00067282,2.180000000000064e-06,0,0,27181.080505251884,6554,True,True,6554,4,1,3,1,1,
9c698dda96ed718a43ba,linear-sat-0233,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.00039,0.00038734,2.659999999999978e-06,0,0,21598.56873936951,3798,True,True,3798,4,1,3,1,1,
9c97fcba2e06cd86f486,linear-unsat-0085,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.5e-05,1.419e-05,8.100000000000007e-07,0,0,882.7924933284521,363,True,True,363,1,1,0,1,1,
9cac1b9de8defd3bd265,linear-unsat-0128,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2.5e-05,2.492e-05,8.000000000000262e-08,0,0,629.1053630411625,724,True,True,724,1,1,0,1,1,
9cb7368b207f98d34e07,linear-sat-0242,sat,43,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000288,0.0002876,4.000000000000097e-07,0,0,12378.839498385787,2760,True,True,2760,1,1,0,0,1,
9d17653185498b4fdec1,linear-sat-0186,sat,17,multi_unsat_core_feedback,stopped,0,,,9,0.002606,0.0026025,3.499999999999597e-06,0,0,169732.57382865995,,False,False,,,,,,,StudyStopped
